"#Wallet CannabisRoadMarket (001e9eea95a6f803). Updated to block 788965 (2023-05-09 17:55:23 UTC). Source: WalletExplorer.com"
date,received from,received amount,sent amount,sent to,balance,transaction
2014-08-13 03:30:51,"7397e9849a8a059e",0.3799,,,105.36581947,"835e82c53d3fa1d2cb4e4d20eea43dc67bba3567ae224d0d0d31a55bc87990fc"
2014-08-13 03:19:12,"d1a8cce1dddea1ef",0.0129,,,104.98591947,"02fdea1d8750ab99dc56a7c16a04f271330734ee68251a4c455de390c7f713a8"
2014-08-13 03:13:39,,,0.66164914,"cb5bdd3f540ba0e4",104.97301947,"1c0cca028ff3fca1615a502d945111ef335d98514afed1eab53c603190aa5493"
2014-08-13 03:13:39,,,0.0001,"(fee)",104.97301947,"1c0cca028ff3fca1615a502d945111ef335d98514afed1eab53c603190aa5493"
2014-08-13 03:13:39,,,0.07047467,"ead3691e0092a1ac",105.63476861,"3124aed8b2c6a622b73ac772916fb3a0d3249a62d547af70802f46d81b317d83"
2014-08-13 03:13:39,,,0.0001,"(fee)",105.63476861,"3124aed8b2c6a622b73ac772916fb3a0d3249a62d547af70802f46d81b317d83"
2014-08-13 03:13:39,"721d2d6c13556a50",0.12770101,,,105.70534328,"bf1a826db3dffd093b1ba850a0e1c087cc78996eb6b43b7e2a0f4856430cf716"
2014-08-13 03:13:39,,,0.43549537,"b7a2b45150bd5bb0",105.57764227,"c1d8d74e85d0dcb934d358ce1709fbefe83d6dad8240ead07609c82cd125752c"
2014-08-13 03:13:39,,,0.0001,"(fee)",105.57764227,"c1d8d74e85d0dcb934d358ce1709fbefe83d6dad8240ead07609c82cd125752c"
2014-08-13 02:24:30,,,0.44085599,"56d8dc83e7797088",106.01323764,"2ccbc83cb8c5b643318c2b3e050796544c82c553e141b8ee3d45d56e5280b1a1"
2014-08-13 02:24:30,,,0.0001,"(fee)",106.01323764,"2ccbc83cb8c5b643318c2b3e050796544c82c553e141b8ee3d45d56e5280b1a1"
2014-08-13 02:24:30,"33ee99616dbbcd93",0.0015,,,106.45419363,"bd511b0ccc96d4805367fc967c0a486d245130a28343c587332f0f57723dc6fe"
2014-08-13 02:24:30,"00fc9caba803fc7d",0.01526878,,,106.45269363,"1ada68d2eec842758307b30ebf32e2a49b94cd0fccc43b4d01ee4b4b899f427a"
2014-08-13 02:24:30,"1e8ecc7ed4c5fb87",0.44324878,,,106.43742485,"97aa84ef06054732eaa68736ad75e621918fbb14231f4241534a6f220fb1a6b3"
2014-08-13 02:13:40,"80025156e3796824",0.0499,,,105.99417607,"d669293d3c4f52e76c728c25de07f0eaca3761b719ae4dd451f6e6d249621504"
2014-08-13 02:04:21,,,0.35411196,"a127f34d181531e2",105.94427607,"f8cbd6583f60103f61ded8e7d8c4385a08ba84ecd8fbfe2310a520eb2b9486ab"
2014-08-13 02:04:21,,,0.0001,"(fee)",105.94427607,"f8cbd6583f60103f61ded8e7d8c4385a08ba84ecd8fbfe2310a520eb2b9486ab"
2014-08-13 02:04:21,,,0.43865106,"78d8b30bbccbffb6",106.29848803,"21b18419b83ef261da3541764e1af1edcb8e5325f314d434cc15ebd13c8c3983"
2014-08-13 02:04:21,,,0.0001,"(fee)",106.29848803,"21b18419b83ef261da3541764e1af1edcb8e5325f314d434cc15ebd13c8c3983"
2014-08-13 02:04:21,,,0.0001,"(fee)",106.73723909,"b91b16d31a33a12470ee18d7d65c83aaacd8922f9f296444fcfa15460c559f3a"
2014-08-13 02:04:21,"771dc6184bee7ab6",0.4999,,,106.73733909,"932b4f4cfc87d6bae3bfcbaa355b1356791d0ccb82f47a61d72176108e517df4"
2014-08-13 02:04:21,"877f513e41aa591c",0.3507,,,106.23743909,"921527ff6cb9163df9b3bb0994fb881d6ffa4feff4b8c0015f114d40813a5c50"
2014-08-13 01:46:56,"e15b0be21e0f4a79",0.01962,,,105.88673909,"5b3a04a72adc6220b413484f194101df6d89b3ba637c77cf6d96c9071ef2cf74"
2014-08-13 01:37:40,,,0.0001,"(fee)",105.86711909,"aa39fb0fead577dfa4dbff6295c2ab16e2cbf2e56e3b21c6d414b2e7e73ce5b5"
2014-08-13 01:31:18,,,0.93805211,"5ef1e5cd6e5e4993",105.86721909,"7848a3e5a01467ee2844898b80073fb12d61f2150fb39df63e084f63cad7df5e"
2014-08-13 01:31:18,,,0.0001,"(fee)",105.86721909,"7848a3e5a01467ee2844898b80073fb12d61f2150fb39df63e084f63cad7df5e"
2014-08-13 01:31:18,,,0.41744386,"92c84bf82c859a72",106.8053712,"9dbddc7020969aa82ed77cfd44ae6a3fd7dcb06e38642a35782f64a37187bcb7"
2014-08-13 01:31:18,,,0.0001,"(fee)",106.8053712,"9dbddc7020969aa82ed77cfd44ae6a3fd7dcb06e38642a35782f64a37187bcb7"
2014-08-13 01:31:18,"58fedc0252c1a5b2",0.1149,,,107.22291506,"5dbb1dc95fc0af3c5d4f3a4515e5b38c604a642dec10de7daf129ee605f88a0f"
2014-08-13 01:07:12,,,0.35920242,"0b6bd269daf79069",107.10801506,"422c541de7055bdd8cc5f5efc5e71cc6b005bee51a7839b3b2d4bbe1fec89f37"
2014-08-13 01:07:12,,,0.0001,"(fee)",107.10801506,"422c541de7055bdd8cc5f5efc5e71cc6b005bee51a7839b3b2d4bbe1fec89f37"
2014-08-13 01:07:12,"83ec9eaa79e72b91",0.5399,,,107.46731748,"0eb0fb22b53c5f5c108769f024792f7428b4f39a24cd32fff7766c1d6f739074"
2014-08-13 01:07:12,"28ddd612a0306fc8",0.2999,,,106.92741748,"2f88bbd09540ed3969f1f2b7e1d17e2b2087796ee5d279094d441664d9b1cce3"
2014-08-13 00:48:03,"e1128815553d1852",0.01049,,,106.62751748,"eae78809924a7196e8178da9d33121ed121b34f5d8b424bfa7825578f835ac40"
2014-08-13 00:48:03,"6bd9b434a8d63083",0.37106792,,,106.61702748,"b911f7bf64dd5ceef9c3c3805d9d1aa2fd7d51c15545710dbdb29d29c04cbc0c"
2014-08-13 00:48:03,"50aa10c2ee3fb72a",0.01586,,,106.24595956,"a9819f9a6ae953172c6d95fa5802b92922d3b637faa00002eb67b5b40e99ac16"
2014-08-13 00:41:37,,,0.4311063,"4d83b5841da50dfe",106.23009956,"ff0b15bc48fa4602f30eade8e91a71bd2974593844201dcd7a2507edb1836b58"
2014-08-13 00:41:37,,,0.0001,"(fee)",106.23009956,"ff0b15bc48fa4602f30eade8e91a71bd2974593844201dcd7a2507edb1836b58"
2014-08-13 00:41:37,"cf44c81278700ac7",0.4349,,,106.66130586,"af3eb3e46d980773731d178da352c40bbe9afdc4b565b2d35504a42baaf626c2"
2014-08-13 00:41:37,"85822da6eb4302e6",0.6599,,,106.22640586,"f116ab1dca3b725dd431b661faeebadc37a24be56c5e0d5fe8381a2d893393a1"
2014-08-13 00:41:37,"2c3a3912fcf3934c",0.0599,,,105.56650586,"aa2b0cd11d377fd85cd15c8039296148cd628b767377ef1454a179ccb2b3568b"
2014-08-13 00:41:37,,,0.0001,"(fee)",105.50660586,"5487d55047d73b4062b57c6d18f4b81083d7997e353deb059c005973c818a230"
2014-08-13 00:10:14,,,0.07392707,"3dffadc2971c9b60",105.50670586,"cc5301ff22eddbe3dee1555cbb80ec213f1456026cdd69f4370dc3ff26d1a9ff"
2014-08-13 00:10:14,,,0.0001,"(fee)",105.50670586,"cc5301ff22eddbe3dee1555cbb80ec213f1456026cdd69f4370dc3ff26d1a9ff"
2014-08-13 00:10:14,"28ddd612a0306fc8",0.8999,,,105.58073293,"4cfe433e5c8da81c8feb551fc029bd04103107ba4420dec54a5dc08971aec57f"
2014-08-12 23:57:33,"0cf18fc6e18d4da5",0.11,,,104.68083293,"a0c34c56c1cb42192a73a359bbee76df2fd06fe505c6023af3153f9454bcdd2c"
2014-08-12 23:32:28,,,0.10322422,"63aef67d390e3f64",104.57083293,"91b813b5f92a51f6d54cdf326cfb7a609063acf496583007645dd9c1131a3ea8"
2014-08-12 23:32:28,,,0.0001,"(fee)",104.57083293,"91b813b5f92a51f6d54cdf326cfb7a609063acf496583007645dd9c1131a3ea8"
2014-08-12 23:26:38,"8ade403177748095",0.1089,,,104.67415715,"803c5a0192144074dec09b10543f652a73ca8b70918e9d6bdaa14078efe70ad0"
2014-08-12 23:20:48,,,0.43838836,"8f01522cc011078e",104.56525715,"4c5af80c7f5e600fce03f80438e49569f3bc95d0de307229708ea904c6e9e36d"
2014-08-12 23:20:48,,,0.0001,"(fee)",104.56525715,"4c5af80c7f5e600fce03f80438e49569f3bc95d0de307229708ea904c6e9e36d"
2014-08-12 23:20:48,,,0.45519947,"4ec12f1c5cc7e93f",105.00374551,"6ed10c33fd32d43b811d75a1df33e7816d1f916796c129fb2a45e0a018d84888"
2014-08-12 23:20:48,,,0.0001,"(fee)",105.00374551,"6ed10c33fd32d43b811d75a1df33e7816d1f916796c129fb2a45e0a018d84888"
2014-08-12 23:20:48,,,0.20282924,"0630151ffc2eb9fe",105.45904498,"796cb93462a4a70950ed6e4a480d73d01c5f4912c0469ade48cb73a08b5fff5f"
2014-08-12 23:20:48,,,0.0001,"(fee)",105.45904498,"796cb93462a4a70950ed6e4a480d73d01c5f4912c0469ade48cb73a08b5fff5f"
2014-08-12 23:20:48,,,0.33519806,"fe8f4c5c3c7caaf4",105.66197422,"688b8a0aea01753030995d40e258f68a38629afa5f28d99e4a72732283aeab16"
2014-08-12 23:20:48,,,0.0001,"(fee)",105.66197422,"688b8a0aea01753030995d40e258f68a38629afa5f28d99e4a72732283aeab16"
2014-08-12 23:20:48,,,0.35209948,"11722dbec110cfc8",105.99727228,"f963580116d81f7eaa24bc7757025dd6eabc45252f377b366f673e650bcd017e"
2014-08-12 23:20:48,,,0.0001,"(fee)",105.99727228,"f963580116d81f7eaa24bc7757025dd6eabc45252f377b366f673e650bcd017e"
2014-08-12 23:20:48,,,0.11612583,"56fb03646ff30ef1",106.34947176,"3b18176e68e1d28357bb5c88a374f10255f0732e24ccd0de68f4167a809128b5"
2014-08-12 23:20:48,,,0.0001,"(fee)",106.34947176,"3b18176e68e1d28357bb5c88a374f10255f0732e24ccd0de68f4167a809128b5"
2014-08-12 23:20:48,,,0.5598676,"551020a3afc5c464",106.46569759,"4390a48e78f144b43b2b6c903155b80ea73b49c60df38b998b6374e0a0095185"
2014-08-12 23:20:48,,,0.0001,"(fee)",106.46569759,"4390a48e78f144b43b2b6c903155b80ea73b49c60df38b998b6374e0a0095185"
2014-08-12 23:20:48,,,0.11436484,"231187d723d6e0aa",107.02566519,"18526bb86df26be9a3a9ae84817977a3b7e83f2b48cb226d6fad9d2d50261342"
2014-08-12 23:20:48,,,0.0001,"(fee)",107.02566519,"18526bb86df26be9a3a9ae84817977a3b7e83f2b48cb226d6fad9d2d50261342"
2014-08-12 23:20:48,"7fcc03a4760348af",0.35941192,,,107.14013003,"cff2f2e9c6863e9eca125545da3eba962b6c855590de6e3e2261a6ed4c221820"
2014-08-12 23:20:48,"9557d6745baf7d2c",0.4499,,,106.78071811,"a262a61d5f2a4c03a78f5962f338575975e8df015f61b581a25901054df74729"
2014-08-12 23:20:48,"02474768a6b1a581",0.20006667,,,106.33081811,"291eac758d6862854c2e97451cfc268eaf74f832ea07c709ef7db5cfbfb69e2f"
2014-08-12 23:20:48,"dc508c7d0cd09774",0.4999,,,106.13075144,"0ddd7141948fd80ac9ef3f4612cb8874a92008ae929c302834b53e34993174d9"
2014-08-12 23:20:48,"01b1c8a49e438b89",0.38663493,,,105.63085144,"c84c3e95c723ce60e0274702aaa02846b6f74701cf588b1878fb48d6af008f2c"
2014-08-12 23:20:48,"6f3390922cc8c786",0.5649,,,105.24421651,"393a95c958baec49e6f3301fb8c2cf05a27395440fedb7768306f2c155c4d059"
2014-08-12 23:20:48,"7887847a90d26700",0.0206221,,,104.67931651,"4387a50fb37ec2474fb21b0fd53078866a27f25baf1d4836a9e0f636c19c4266"
2014-08-12 22:35:54,"d1a8cce1dddea1ef",0.1496,,,104.65869441,"6a7fef9bc6cc0d2413699e40933b81062b2e2eaf4b74bae011b9ca036e68bb35"
2014-08-12 22:32:21,,,0.0001,"(fee)",104.50909441,"7d612fb656ed3d78947a32cb8dae3580370f3e8ceb1da317014a17ecd262cdf4"
2014-08-12 22:32:21,,,0.43027665,"02859d0fe7098684",104.50919441,"8dde7934eddbf5c70238adfa69913f124e1dfa218c541782b0328c1cad608c6a"
2014-08-12 22:32:21,,,0.0001,"(fee)",104.50919441,"8dde7934eddbf5c70238adfa69913f124e1dfa218c541782b0328c1cad608c6a"
2014-08-12 22:32:21,,,0.45713129,"b5fa927862953a74",104.93957106,"072f559667e595e9021952b8b98bad03f2521b232af21fe16064033ddebe281b"
2014-08-12 22:32:21,,,0.0001,"(fee)",104.93957106,"072f559667e595e9021952b8b98bad03f2521b232af21fe16064033ddebe281b"
2014-08-12 22:32:21,,,0.11420782,"83fd83963247e22b",105.39680235,"e3a4f06636e2cc2229e09c4237e78cc3dbe68496880ee9eea2dd2578e74ce0ff"
2014-08-12 22:32:21,,,0.0001,"(fee)",105.39680235,"e3a4f06636e2cc2229e09c4237e78cc3dbe68496880ee9eea2dd2578e74ce0ff"
2014-08-12 22:32:21,"270bd6877adbf8e6",0.459875,,,105.51111017,"7a6211cd03de23e442a0b35c607eeac29bfc8c39d53fecbc7c1cfbd5e1e0af85"
2014-08-12 22:32:21,"88911396a6639c80",0.43163528,,,105.05123517,"103bbbc0aa147fd0049b3f615ca69c75d1fe15dd70dc6fa5ebf32ed540a32960"
2014-08-12 22:23:39,"961bbfa206383166",0.2146,,,104.61959989,"45cb48766887aa43d4c6e48535aaf4cc8fec334a8b5bda147c99798f142285e9"
2014-08-12 22:21:08,"02474768a6b1a581",0.0001,,,104.40499989,"d9b7a92d16d73d2efbd65686ec5483cb2d45fdd132362ade0f7349a8f3e8d663"
2014-08-12 22:08:47,,,0.16955244,"01b6754b4616b1ee",104.40489989,"6fb9f00638aa86ca3e2668d122c165501f3995f78bd6ceeb6998dbfbc73abcf9"
2014-08-12 22:08:47,,,0.0001,"(fee)",104.40489989,"6fb9f00638aa86ca3e2668d122c165501f3995f78bd6ceeb6998dbfbc73abcf9"
2014-08-12 21:55:51,,,0.26348796,"785db7c8bbbc29ca",104.57455233,"6f012e076ef71efcafe3b29b9b737d83032921c8152dd966f012010ab4e523a2"
2014-08-12 21:55:51,,,0.0001,"(fee)",104.57455233,"6f012e076ef71efcafe3b29b9b737d83032921c8152dd966f012010ab4e523a2"
2014-08-12 21:50:24,,,0.45340677,"7d6cb5ae54393bd5",104.83814029,"779a4b421d568ab3d6d400c9b11f1baff75d5c21cdcf132f7231eb09a3b1dd65"
2014-08-12 21:50:24,,,0.0001,"(fee)",104.83814029,"779a4b421d568ab3d6d400c9b11f1baff75d5c21cdcf132f7231eb09a3b1dd65"
2014-08-12 21:50:24,,,0.25813906,"58663e78b343955d",105.29164706,"7e9b8cf4d0b8b47568f7d2f6a55813afa62ccde413a9a4806b0dc0a555502cba"
2014-08-12 21:50:24,,,0.0001,"(fee)",105.29164706,"7e9b8cf4d0b8b47568f7d2f6a55813afa62ccde413a9a4806b0dc0a555502cba"
2014-08-12 21:50:24,,,0.11831673,"51393474dfb006f9",105.54988612,"371bd4af0702bb7cde65ddb40b0f8ad3428e4e0c1c5153307a06322fa41007f0"
2014-08-12 21:50:24,,,0.0001,"(fee)",105.54988612,"371bd4af0702bb7cde65ddb40b0f8ad3428e4e0c1c5153307a06322fa41007f0"
2014-08-12 21:50:24,"ed5f8aed96fcfd26",0.2629,,,105.66830285,"cd67e9ec8458aeee54f520f9eab3af9fae0f87d4e1cf71461a98309764b702e2"
2014-08-12 21:49:18,"05b818c86d3ac980",0.49069116,,,105.40540285,"9674878c55af74a1c733e7c6d3f3714f8d4cae2685a6bfa181fb990bf08d9996"
2014-08-12 21:49:18,"3983e51719800a0e",0.11072,,,104.91471169,"80939d4125fe2d905fdd3c7de1f15b4d7ea0d9a60cabf2339b456f45c7cfc7b4"
2014-08-12 21:44:46,,,0.09655402,"63427551e52d5b6b",104.80399169,"d2d6c590c8e0c579356ce956c883a0f3390b7c5a7b38e7072ea73433b95ae04e"
2014-08-12 21:44:46,,,0.0001,"(fee)",104.80399169,"d2d6c590c8e0c579356ce956c883a0f3390b7c5a7b38e7072ea73433b95ae04e"
2014-08-12 21:44:46,"39602178f05ef223",0.09805,,,104.90064571,"bf5009f1cd334e9248ac72ac0eed324125f169a1b7c662b45b13be9cd4132399"
2014-08-12 21:44:46,,,0.30389944,"53c0e785a90cb588",104.80259571,"edaf8cbff2df7180928d06aff715e27e401623b2a104bd2dbeed30b9eaa62631"
2014-08-12 21:44:46,,,0.0001,"(fee)",104.80259571,"edaf8cbff2df7180928d06aff715e27e401623b2a104bd2dbeed30b9eaa62631"
2014-08-12 21:44:46,"af5e9d9fb2471744",0.16436,,,105.10659515,"8c9b23d482c046df3112784d67a1e7f7121e5045775c12b2703a7ae10adfb372"
2014-08-12 21:29:19,,,0.28109014,"deaeb475c8d1bd58",104.94223515,"3c1c129d68b2e05d111e33683a4de6f5f8019e6b132e1101c23ffaea40fe509b"
2014-08-12 21:29:19,,,0.0001,"(fee)",104.94223515,"3c1c129d68b2e05d111e33683a4de6f5f8019e6b132e1101c23ffaea40fe509b"
2014-08-12 21:29:19,"39e9de44de762f55",0.31522478,,,105.22342529,"09845755eec71577eee727687d2a6b1950df79caa8cd93f8dc00891da83b2e95"
2014-08-12 21:25:58,,,0.26351575,"305b8aee8625a250",104.90820051,"e877e9de188e8e3370dcf2558db5913cbebb28af857a933df87fbb02b527ab5a"
2014-08-12 21:25:58,,,0.0001,"(fee)",104.90820051,"e877e9de188e8e3370dcf2558db5913cbebb28af857a933df87fbb02b527ab5a"
2014-08-12 21:20:30,"a7daf6c181ee8e7f",0.301165,,,105.17181626,"533378cb0e5b34af49aae0f5a89aa9ed0a6c431d6e87f639bf351baf5f98435f"
2014-08-12 21:18:33,"37a2a231992954dd",0.15929185,,,104.87065126,"b35b8a7f90eee6e5315ce11a02f536bcc1cb0b5205ae82ba7b6361a94d5fb437"
2014-08-12 20:21:45,,,0.31741601,"61857530eb3a0494",104.71135941,"cd617c3da3b68f9b2a9902e1a403b7193b48020edcc9a5d691baa003cc1cf496"
2014-08-12 20:21:45,,,0.0001,"(fee)",104.71135941,"cd617c3da3b68f9b2a9902e1a403b7193b48020edcc9a5d691baa003cc1cf496"
2014-08-12 20:21:45,,,0.08761776,"ae60bdddba642fd6",105.02887542,"30cb520724034417aa60056260710b7aac15fc2581d4ee6713a5a2ddbc151b15"
2014-08-12 20:21:45,,,0.0001,"(fee)",105.02887542,"30cb520724034417aa60056260710b7aac15fc2581d4ee6713a5a2ddbc151b15"
2014-08-12 20:21:45,"71a2dd0b2d5ecb25",0.3139,,,105.11659318,"c4e37825598cb8043588d4fd6c1ce727f2d0850209be3a051cf0166ad0f82437"
2014-08-12 20:21:45,"2a0ffdfbdb4134fc",0.0899,,,104.80269318,"b2ff77ed2828e35b1a6a95d20c7897002607fe27b15e20f1b41cfe8e00152ba4"
2014-08-12 20:11:27,,,0.0001,"(fee)",104.71279318,"3ddf2c6190224effb69292968428af48c346a8b4842e09d8dd34155f59e6295d"
2014-08-12 20:02:11,,,0.03232733,"d22e333fc72c71d8",104.71289318,"57c3684fbd64111be80a0078837ed293306d404e1eeed1895dc1756335f8b233"
2014-08-12 20:02:11,,,0.0001,"(fee)",104.71289318,"57c3684fbd64111be80a0078837ed293306d404e1eeed1895dc1756335f8b233"
2014-08-12 19:52:51,,,0.22655776,"f0c467a2dada5ecf",104.74532051,"8f129fdfe5eccc8be5b9f6500329c7baa54a23fd80159df074842782bc10c245"
2014-08-12 19:52:51,,,0.0001,"(fee)",104.74532051,"8f129fdfe5eccc8be5b9f6500329c7baa54a23fd80159df074842782bc10c245"
2014-08-12 19:52:51,"6278feec113705ac",0.1719,,,104.97197827,"38267ec588c7bc03536dc6776a1b115253186ed06c2df069c3a7d48d7a524bf6"
2014-08-12 19:38:28,"f021cd9b7f81fffe",0.2879,,,104.80007827,"13cd53a9ea6c6b04aa34c771fbcf2ac68cfc1fc7227ad5802f100712e58387ab"
2014-08-12 19:27:39,"01b1c8a49e438b89",0.0141046,,,104.51217827,"027cdd744cf662e946c31e632e4139f54f8ff0f89031d689b92120c1c1883dc5"
2014-08-12 19:23:37,"1395e62d937aba83",0.0351,,,104.49807367,"7406682a12a252b18c65b7cbcd8b6646234048dd3d95419b7cb4fd7c2409d406"
2014-08-12 18:49:16,"b4cc084a036bef2d",0.31903652,,,104.46297367,"52413c520b6e606410e443b7a78e0a0906a54420bf342ccaa770bb808a96a12b"
2014-08-12 18:32:24,,,0.45709109,"802a739091cf45a2",104.14393715,"e3268076da54d117346e6d59b52cdc6a2ae0943910606d800117b348c986753f"
2014-08-12 18:32:24,,,0.0001,"(fee)",104.14393715,"e3268076da54d117346e6d59b52cdc6a2ae0943910606d800117b348c986753f"
2014-08-12 18:32:24,"3d917f9a67550903",0.4599,,,104.60112824,"95a306ee7b40c5dd8df58ef9597d0f89aae537f7444abd1512611a722766f6d7"
2014-08-12 18:10:20,"0317d4ff9167edcc",0.31568,,,104.14122824,"ede0036403087fb4c3cf5d20eb98457cddc76ffc32eb0f260b81b4a6b4290e80"
2014-08-12 18:04:16,,,0.0614623,"7c339f16c0bb7a1d",103.82554824,"05a1ee70c4274e1f7092135a7d558b992468e5f8862b5d7eaf2ec4c3dadeadf3"
2014-08-12 18:04:16,,,0.0001,"(fee)",103.82554824,"05a1ee70c4274e1f7092135a7d558b992468e5f8862b5d7eaf2ec4c3dadeadf3"
2014-08-12 18:04:16,"e1f2dac74539e9e7",0.10236,,,103.88711054,"89f515b4d6c6746ec35d40d93881449a041398e18718c1fb402431ac1562f41b"
2014-08-12 18:04:16,"8c613b3fd01a2666",0.822875,,,103.78475054,"fc583e2356698f21202120a556e7f4123861312659d824d56ad80e8ea5492fa7"
2014-08-12 17:37:20,,,0.0001,"(fee)",102.96187554,"648a7c9accade423648345527ec26b5f667927fbad8b6edfa3b654bd4a51b95d"
2014-08-12 17:37:20,,,0.38609527,"9d7ab6e9b262bd7b",102.96197554,"b388725bc76bf549532eda8a331a0138e14882de043a3862183da1ec0fed3d51"
2014-08-12 17:37:20,,,0.0001,"(fee)",102.96197554,"b388725bc76bf549532eda8a331a0138e14882de043a3862183da1ec0fed3d51"
2014-08-12 17:20:13,,,0.06132143,"6d7f2e20ae91bb7e",103.34817081,"e8a652dd45971877f45f2db41b51f0d3360d1127b64dac43244a2a225dc9288b"
2014-08-12 17:20:13,,,0.0001,"(fee)",103.34817081,"e8a652dd45971877f45f2db41b51f0d3360d1127b64dac43244a2a225dc9288b"
2014-08-12 17:16:07,"f7e47c4e70d387ac",0.0629,,,103.40959224,"609a027273e13cd4b8a2db223d9a51ec4354134413c8a236470b492e91ba7f51"
2014-08-12 17:10:24,,,0.18462581,"30d8f6da53e7b8fa",103.34669224,"4477f3b7a03c7765d6fa535c2e6c7d9d2ac8cc1405368fd1b078309894faac95"
2014-08-12 17:10:24,,,0.0001,"(fee)",103.34669224,"4477f3b7a03c7765d6fa535c2e6c7d9d2ac8cc1405368fd1b078309894faac95"
2014-08-12 17:10:24,,,0.17761985,"0bb115a9af355e2d",103.53141805,"58ca3fabd968dfbe3fd3c5642202ef625f2d296de6625aba63f347c98e38b464"
2014-08-12 17:10:24,,,0.0001,"(fee)",103.53141805,"58ca3fabd968dfbe3fd3c5642202ef625f2d296de6625aba63f347c98e38b464"
2014-08-12 17:10:24,,,0.3399,"AgoraMarket (00000c54eea8604c)",103.7091379,"c988f5009f1fb227425d8ab1c4662de30379be31539c8d533f2d938df5ea1310"
2014-08-12 17:10:24,,,0.0001,"(fee)",103.7091379,"c988f5009f1fb227425d8ab1c4662de30379be31539c8d533f2d938df5ea1310"
2014-08-12 17:10:24,"fb6537eabaadec78",0.2049,,,104.0491379,"d56cf6372ffdae138341ffc15b07d456f715d1e13f087d9211c5d217e112b0ad"
2014-08-12 17:10:24,"c590c6a1b68874db",1.1099,,,103.8442379,"e7af03fa9f4bca62e066e97f0a215025469799d551521c73269e7b1632808953"
2014-08-12 17:10:24,"ea993eb20ffdc505",0.1798,,,102.7343379,"93497bf55b8ff0a9ca6b9852dbd3cc1ac9c6e0f31e75ab3569c4690b8a5221ea"
2014-08-12 16:40:59,,,0.87124081,"5dfbf38368443b0f",102.5545379,"55cef62c24051fac48138a156506ea460738c5b59650b2d38082ded03578fd20"
2014-08-12 16:40:59,,,0.0001,"(fee)",102.5545379,"55cef62c24051fac48138a156506ea460738c5b59650b2d38082ded03578fd20"
2014-08-12 16:40:59,"6de004111c0fe5ae",0.830734,,,103.42587871,"a8361afdad07b39a56915c638589828294716c83d303e74b048b97c716ba0640"
2014-08-12 16:40:59,,,0.1019965,"d310908d2c4077bc",102.59514471,"9e21653c698624d77be26d40a50438f7373a8d273b92ade65df855bbaba1e6aa"
2014-08-12 16:40:59,,,0.0001,"(fee)",102.59514471,"9e21653c698624d77be26d40a50438f7373a8d273b92ade65df855bbaba1e6aa"
2014-08-12 16:40:59,,,0.66000548,"15e3d785b2b42423",102.69724121,"d7f7832dceabb3294226520aab0f665b319880000a3aa31755274995a0aefb00"
2014-08-12 16:40:59,,,0.0001,"(fee)",102.69724121,"d7f7832dceabb3294226520aab0f665b319880000a3aa31755274995a0aefb00"
2014-08-12 16:40:59,"002e444cb329912e",1.1499,,,103.35734669,"a5dfe3b1bbcd4d838001790fbb9eaf064a7a6177acdb3a032ec68a6bb328be8c"
2014-08-12 16:21:13,"57491a8348d19587",0.67668,,,102.20744669,"2efbf6476cd6cb3bd8d9765d972c2678353b03c440c91efe63e61ccfb4a8627d"
2014-08-12 16:21:52,,,0.23431906,"2682f719eaaeca8d",101.53076669,"e3d7b8e5c667489b59a672897b925602039672994969eabc8c3ec7e4cbc3f285"
2014-08-12 16:21:52,,,0.0001,"(fee)",101.53076669,"e3d7b8e5c667489b59a672897b925602039672994969eabc8c3ec7e4cbc3f285"
2014-08-12 16:05:06,"d929299f3d8b86ba",0.2499,,,101.76518575,"27135d64e1eb5d38bad9f7b65661711af6656d5f375457c800fe03d145862110"
2014-08-12 15:45:39,,,0.03513981,"11dcb4716e916fc4",101.51528575,"38fd76a78f2dda9d56aa24e0529a0aa359fe78a5a67162319cd689ce7eac876c"
2014-08-12 15:45:39,,,0.0001,"(fee)",101.51528575,"38fd76a78f2dda9d56aa24e0529a0aa359fe78a5a67162319cd689ce7eac876c"
2014-08-12 14:33:19,,,0.12330238,"d720f637b09fcbdd",101.55052556,"47460c7bbe4f84c56345fcaebf1c3d02eac97b5ff97ebc110aea0695fde01aba"
2014-08-12 14:33:19,,,0.0001,"(fee)",101.55052556,"47460c7bbe4f84c56345fcaebf1c3d02eac97b5ff97ebc110aea0695fde01aba"
2014-08-12 14:12:40,,,1.23477281,"ac1300a8b247351e",101.67392794,"75af4984671392f1630ed278e811295950c95fb7ae07e05864a689adcc453228"
2014-08-12 14:12:40,,,0.0001,"(fee)",101.67392794,"75af4984671392f1630ed278e811295950c95fb7ae07e05864a689adcc453228"
2014-08-12 14:12:40,,,0.10224512,"0c1431b930072645",102.90880075,"6c1830bc70a9de4294e3ffb62e9126a647e942b1ab3d38dc4c46a8f1e69e2a2e"
2014-08-12 14:12:40,,,0.0001,"(fee)",102.90880075,"6c1830bc70a9de4294e3ffb62e9126a647e942b1ab3d38dc4c46a8f1e69e2a2e"
2014-08-12 14:11:37,"0529c99a2d916255",1.2314921,,,103.01114587,"9d533841d837fbbdca16a3bab8f22a14c477c23332a0550f5cbd9631148c67b4"
2014-08-12 14:07:53,"efdbbb95969528e2",0.099,,,101.77965377,"293fc863ac68e39182eceb8a6aa2b1f5744d281c293caa4fff5805cab6c68865"
